CustomerID,Age,Gender,Income,Tenure,Number_of_Products,Activity_Score,Churn
CUST_002883,38,Female,20000,6.0,3,100.0,No
CUST_002884,28,Female,26838,7.0,2,81.8,Yes
CUST_002885,49,Female,20000,1.9,1,72.2,Yes
CUST_002886,65,Male,32031,11.2,3,23.2,No
CUST_002887,26,Female,20002,1.8,1,72.8,Yes
CUST_002888,32,Female,20000,1.1,1,45.5,Yes
CUST_002889,41,Male,20000,2.3,2,45.5,Yes
CUST_002890,38,Female,20119,12.1,6,100.0,No
CUST_002891,30,Male,20000,4.0,3,62.6,Yes
CUST_002892,38,Female,39001,6.1,8,70.4,No
CUST_002893,40,Male,47466,4.7,2,100.0,No
CUST_002894,41,Female,36165,6.5,5,54.3,No
CUST_002895,51,Female,31734,10.3,4,100.0,No
CUST_002896,42,Female,25437,6.8,3,8.1,Yes
CUST_002897,31,Female,20000,8.9,5,100.0,No
CUST_002898,27,Male,32316,4.5,1,53.5,No
CUST_002899,31,Female,44150,3.3,8,9.7,No
CUST_002900,37,Male,20000,6.0,1,52.0,No
CUST_002901,22,Female,20000,0.7,1,66.5,Yes
CUST_002902,33,Male,20000,4.6,3,66.9,Yes
CUST_002903,56,Male,23517,6.7,2,48.0,Yes
CUST_002904,66,Female,20000,5.6,5,73.4,No
CUST_002905,37,Female,20394,5.7,4,53.9,Yes
CUST_002906,22,Male,25158,2.7,1,65.7,Yes
CUST_002907,39,Female,28247,4.2,4,71.5,Yes
CUST_002908,22,Female,22970,2.0,2,84.3,Yes
CUST_002909,30,Male,20000,4.4,2,83.4,Yes
CUST_002910,37,Male,24140,10.4,4,33.6,Yes
CUST_002911,41,Male,33220,2.4,3,24.7,Yes
CUST_002912,51,Female,26535,11.3,4,100.0,No
CUST_002913,22,Female,35750,1.0,1,95.3,No
CUST_002914,34,Male,21793,3.1,1,77.4,Yes
CUST_002915,29,Female,26596,7.8,5,54.0,Yes
CUST_002916,42,Female,20000,5.8,6,78.6,Yes
CUST_002917,24,Male,27756,4.1,1,55.9,Yes
CUST_002918,23,Female,30358,1.0,5,82.1,Yes
CUST_002919,35,Female,20000,2.2,4,72.6,Yes
CUST_002920,20,Male,20000,0.6,2,75.6,Yes
CUST_002921,46,Female,20394,1.6,3,44.9,Yes
CUST_002922,40,Female,20000,4.5,1,100.0,Yes
CUST_002923,33,Female,30607,10.9,5,100.0,No
CUST_002924,29,Female,20000,5.3,2,63.8,Yes
CUST_002925,34,Male,32807,5.4,1,73.0,No
CUST_002926,34,Female,20000,5.2,1,63.4,Yes
CUST_002927,50,Female,20000,3.8,1,82.7,Yes
CUST_002928,50,Female,20000,6.5,2,50.2,Yes
CUST_002929,50,Male,30337,3.2,3,51.1,Yes
CUST_002930,52,Male,20000,7.1,5,36.0,Yes
CUST_002931,39,Female,20927,7.8,5,61.2,Yes
CUST_002932,28,Female,20000,0.9,1,93.9,No
CUST_002933,47,Male,30877,8.2,5,100.0,No
CUST_002934,51,Female,27332,4.5,2,68.6,No
CUST_002935,44,Female,20000,1.3,1,38.0,Yes
CUST_002936,45,Female,20000,6.7,4,86.7,Yes
CUST_002937,30,Female,20000,7.3,3,100.0,Yes
CUST_002938,45,Male,20000,4.1,3,5.9,Yes
CUST_002939,26,Male,20000,0.7,4,81.5,Yes
CUST_002940,49,Male,20000,2.1,3,100.0,Yes
CUST_002941,31,Male,33482,2.1,4,49.3,No
CUST_002942,23,Male,20000,1.2,1,8.9,Yes
CUST_002943,54,Male,20000,11.4,5,37.4,Yes
CUST_002944,45,Female,20000,7.8,3,65.0,Yes
CUST_002945,40,Female,21080,6.4,4,100.0,Yes
CUST_002946,38,Male,20017,3.9,2,36.3,Yes
CUST_002947,30,Female,20000,4.9,2,67.0,Yes
CUST_002948,43,Female,22023,9.2,4,80.4,Yes
CUST_002949,26,Female,23551,4.9,2,60.8,No
CUST_002950,24,Female,20000,2.3,2,83.5,Yes
CUST_002951,49,Female,43262,4.1,5,100.0,No
CUST_002952,45,Female,23114,6.4,8,100.0,No
CUST_002953,49,Female,42772,5.9,2,70.1,No
CUST_002954,56,Male,31662,3.3,4,66.6,No
CUST_002955,25,Male,20000,2.7,3,87.6,Yes
CUST_002956,40,Male,20000,6.9,7,100.0,No
CUST_002957,33,Male,38640,8.2,8,62.3,No
CUST_002958,42,Female,20000,4.5,1,56.9,Yes
CUST_002959,31,Female,21191,2.4,1,10.6,Yes
CUST_002960,47,Female,20000,4.7,5,80.2,Yes
CUST_002961,45,Male,49561,5.9,6,100.0,No
CUST_002962,39,Female,23128,1.9,6,85.8,Yes
CUST_002963,20,Male,20000,0.3,1,72.9,Yes
CUST_002964,32,Female,20000,5.7,2,30.9,Yes
CUST_002965,56,Male,48700,1.1,1,26.1,No
CUST_002966,42,Female,20000,8.4,1,61.4,Yes
CUST_002967,50,Male,20000,6.6,2,27.4,Yes
CUST_002968,21,Female,28876,0.9,1,94.3,No
CUST_002969,20,Female,20000,0.6,4,69.4,Yes
CUST_002970,33,Female,20000,7.3,6,100.0,Yes
CUST_002971,40,Male,20000,4.3,4,100.0,No
CUST_002972,42,Female,27568,4.2,2,47.4,Yes
CUST_002973,31,Male,26994,4.6,2,89.1,No
CUST_002974,34,Male,27205,11.4,4,100.0,No
CUST_002975,22,Male,20000,0.5,2,27.3,Yes
CUST_002976,37,Female,35993,4.5,3,97.7,No
CUST_002977,25,Female,29451,2.3,1,86.0,No
CUST_002978,44,Female,31173,7.4,2,15.5,No
CUST_002979,34,Male,20000,8.6,2,100.0,No
CUST_002980,44,Male,20000,5.3,3,6.5,Yes
CUST_002981,29,Male,25102,1.8,2,34.7,Yes
CUST_002982,36,Female,30678,6.6,6,43.4,No
CUST_002983,29,Female,20000,2.7,1,57.9,Yes
CUST_002984,27,Male,50428,3.9,4,39.4,No
CUST_002985,31,Female,20438,2.9,3,79.2,Yes
CUST_002986,27,Male,33797,1.7,5,91.9,No
CUST_002987,46,Female,20000,2.7,3,33.1,Yes
CUST_002988,34,Female,25007,8.3,4,99.3,No
CUST_002989,31,Male,20000,1.9,2,100.0,Yes
CUST_002990,36,Female,24805,5.7,5,85.4,No
CUST_002991,30,Female,27342,5.5,2,100.0,No
CUST_002992,33,Male,28955,8.2,2,95.4,No
CUST_002993,42,Male,20000,4.3,6,100.0,Yes
CUST_002994,33,Male,20000,5.9,2,98.5,Yes
CUST_002995,33,Male,26260,6.2,6,100.0,No
CUST_002996,46,Female,20622,2.4,2,24.5,Yes
CUST_002997,24,Female,20000,0.6,1,78.7,Yes
CUST_002998,29,Female,20000,3.5,1,100.0,Yes
CUST_002999,31,Female,21334,8.6,2,100.0,No
CUST_003000,53,Female,26627,3.6,3,50.8,No
CUST_003001,35,Male,38611,9.1,3,100.0,No
CUST_003002,32,Female,20000,7.6,3,70.1,No
CUST_003003,22,Male,20000,0.7,2,37.3,Yes
CUST_003004,28,Female,26762,7.7,5,29.5,Yes
CUST_003005,42,Female,20000,10.2,2,100.0,Yes
CUST_003006,26,Female,20000,1.2,2,71.9,Yes
CUST_003007,38,Male,76822,8.3,6,53.4,No
CUST_003008,51,Female,22851,7.4,3,100.0,No
CUST_003009,32,Female,31398,4.4,2,100.0,No
CUST_003010,29,Male,20000,4.7,4,82.1,Yes
CUST_003011,22,Female,28329,0.7,2,97.6,No
CUST_003012,36,Female,20000,1.1,3,35.0,Yes
CUST_003013,39,Male,27332,9.4,6,100.0,No
CUST_003014,24,Female,26944,3.8,2,60.3,Yes
CUST_003015,20,Female,20000,0.5,1,82.6,Yes
CUST_003016,36,Male,29337,12.7,7,5.6,No
CUST_003017,31,Female,20000,9.2,2,27.0,Yes
CUST_003018,49,Female,26525,0.8,1,36.3,Yes
CUST_003019,23,Female,26171,1.6,2,56.8,Yes
CUST_003020,50,Female,20000,12.2,3,64.0,Yes
CUST_003021,36,Female,20000,2.8,4,96.4,Yes
CUST_003022,34,Female,20000,4.2,1,26.7,Yes
CUST_003023,46,Female,43412,1.3,3,44.2,No
CUST_003024,49,Female,41248,6.4,2,24.9,No
CUST_003025,31,Male,32059,1.1,1,16.1,Yes
CUST_003026,40,Male,51494,0.8,4,100.0,No
CUST_003027,33,Male,22758,0.9,3,68.4,Yes
CUST_003028,24,Female,22608,1.1,1,71.2,No
CUST_003029,38,Female,20000,4.8,5,90.9,Yes
CUST_003030,32,Female,20000,5.5,4,100.0,No
CUST_003031,27,Male,27591,1.5,1,70.7,Yes
CUST_003032,28,Female,33319,6.2,5,100.0,No
CUST_003033,41,Female,20000,7.8,2,52.0,Yes
CUST_003034,35,Female,22075,1.5,1,20.0,Yes
CUST_003035,30,Female,64841,6.5,5,46.2,No
CUST_003036,31,Female,21292,5.9,2,41.5,Yes
CUST_003037,23,Female,42186,0.9,3,52.3,No
CUST_003038,46,Female,30395,6.0,3,34.3,Yes
CUST_003039,34,Male,30330,5.5,3,100.0,No
CUST_003040,37,Female,20000,9.7,8,100.0,No
CUST_003041,37,Male,20000,4.8,3,57.1,Yes
CUST_003042,52,Female,38563,9.1,6,54.9,No
CUST_003043,36,Female,27223,6.3,1,74.8,Yes
CUST_003044,28,Female,22249,4.1,4,62.4,Yes
CUST_003045,36,Female,20000,12.6,6,65.2,Yes
CUST_003046,20,Female,20000,0.3,1,48.2,Yes
CUST_003047,31,Female,20000,2.0,3,34.6,Yes
CUST_003048,40,Female,20000,5.9,6,87.4,Yes
CUST_003049,27,Female,23951,0.8,3,100.0,No
CUST_003050,52,Female,38252,4.0,1,52.4,No
CUST_003051,25,Female,24142,4.8,1,100.0,Yes
CUST_003052,42,Female,27188,8.1,2,67.7,No
CUST_003053,30,Female,23312,8.2,1,47.6,Yes
CUST_003054,56,Male,25431,4.1,6,100.0,No
CUST_003055,36,Female,20000,3.2,1,57.4,Yes
CUST_003056,26,Female,21646,3.9,1,26.8,Yes
CUST_003057,46,Male,37125,7.1,5,100.0,No
CUST_003058,39,Male,22663,6.9,1,68.3,Yes
CUST_003059,44,Male,20000,4.5,4,100.0,Yes
CUST_003060,45,Male,20000,2.1,1,7.3,Yes
CUST_003061,29,Male,20000,4.9,3,100.0,Yes
CUST_003062,60,Male,20000,7.4,2,75.1,No
CUST_003063,49,Female,111252,9.6,6,100.0,No
CUST_003064,45,Male,20000,7.6,1,25.4,Yes
CUST_003065,34,Male,22471,2.0,2,65.9,Yes
CUST_003066,24,Male,20000,1.7,2,54.0,Yes
CUST_003067,21,Male,40633,1.1,4,60.0,No
CUST_003068,23,Female,25390,2.8,1,57.2,Yes
CUST_003069,28,Female,26690,3.9,3,100.0,Yes
CUST_003070,31,Male,24273,2.0,4,78.9,Yes
CUST_003071,29,Female,25021,6.3,4,2.0,Yes
CUST_003072,48,Male,30535,4.0,3,81.7,No
CUST_003073,41,Female,20000,8.3,1,100.0,Yes
CUST_003074,52,Male,20000,8.2,6,100.0,No
CUST_003075,29,Male,22455,5.0,4,100.0,No
CUST_003076,40,Female,20000,4.1,2,45.4,Yes
CUST_003077,52,Female,29467,7.8,1,100.0,No
CUST_003078,52,Female,20000,2.5,2,53.0,Yes
CUST_003079,19,Male,20000,0.7,1,55.3,Yes
CUST_003080,27,Male,20000,5.1,1,100.0,Yes
CUST_003081,21,Female,20000,2.4,2,80.6,Yes
CUST_003082,36,Female,20000,5.3,3,100.0,Yes
CUST_003083,41,Male,64808,5.5,5,39.9,No
CUST_003084,30,Male,58461,5.3,1,63.8,No
CUST_003085,45,Female,39438,10.9,5,19.0,No
CUST_003086,32,Female,20000,5.8,2,100.0,Yes
CUST_003087,26,Male,20000,3.7,1,100.0,Yes
CUST_003088,34,Female,26568,3.5,3,86.4,No
CUST_003089,22,Male,27307,2.0,1,74.5,No
CUST_003090,41,Female,28353,7.3,6,100.0,No
CUST_003091,54,Male,20000,8.5,2,68.2,No
CUST_003092,47,Female,23436,6.4,3,50.3,Yes
CUST_003093,42,Male,32207,9.1,1,95.2,No
CUST_003094,44,Female,20000,9.5,4,42.1,Yes
CUST_003095,33,Female,20000,1.5,2,75.8,Yes
CUST_003096,43,Female,32375,8.1,2,27.5,No
CUST_003097,29,Male,20000,4.1,3,100.0,Yes
CUST_003098,31,Female,20000,3.9,2,40.6,Yes
CUST_003099,41,Female,42556,10.0,1,63.7,No
CUST_003100,32,Female,21870,8.8,2,93.5,Yes
CUST_003101,35,Female,20000,6.8,1,67.7,Yes
CUST_003102,30,Female,20000,5.2,1,95.4,Yes
CUST_003103,47,Female,22453,2.3,1,53.1,Yes
CUST_003104,36,Male,20000,5.2,4,96.9,No
CUST_003105,47,Male,23057,8.7,2,99.6,No
CUST_003106,24,Male,20000,1.2,1,42.9,Yes
CUST_003107,28,Male,20000,4.6,3,64.9,Yes
CUST_003108,36,Female,20000,8.4,2,100.0,No
CUST_003109,43,Male,27942,8.3,4,100.0,No
CUST_003110,32,Female,47909,3.4,3,20.8,No
CUST_003111,55,Female,31348,11.1,5,100.0,No
CUST_003112,25,Female,22032,3.0,1,75.7,Yes
CUST_003113,36,Female,26243,1.4,5,100.0,No
CUST_003114,51,Female,20000,5.4,3,65.4,Yes
CUST_003115,55,Female,39109,10.2,8,79.2,No
CUST_003116,32,Male,27529,4.6,1,85.7,No
CUST_003117,22,Female,20000,0.7,3,62.4,Yes
CUST_003118,34,Female,27356,7.7,4,75.0,No
CUST_003119,24,Female,24390,1.4,1,50.6,Yes
CUST_003120,33,Female,26749,10.0,8,76.1,No
CUST_003121,36,Female,38384,11.1,8,100.0,No
CUST_003122,27,Female,20000,6.4,6,100.0,Yes
CUST_003123,39,Female,46248,0.4,4,100.0,No
CUST_003124,40,Male,20000,0.3,1,48.0,Yes
CUST_003125,38,Male,33120,9.3,6,100.0,No
CUST_003126,40,Female,26349,8.3,2,100.0,No
CUST_003127,34,Female,20000,11.3,4,100.0,No
CUST_003128,33,Male,37953,0.5,1,81.6,No
CUST_003129,32,Female,20000,2.5,2,58.9,Yes
CUST_003130,35,Female,52125,6.3,3,100.0,No
CUST_003131,25,Female,64673,1.5,3,13.7,No
CUST_003132,41,Male,22533,8.3,1,48.9,Yes
CUST_003133,36,Female,20000,1.3,1,98.0,Yes
CUST_003134,29,Male,20000,3.4,3,64.2,Yes
CUST_003135,26,Female,34431,5.4,3,100.0,No
CUST_003136,22,Female,20000,0.8,1,81.1,Yes
CUST_003137,33,Female,20000,6.1,4,90.6,No
CUST_003138,31,Male,26947,5.7,1,73.6,No
CUST_003139,51,Male,41670,6.5,3,100.0,No
CUST_003140,26,Female,27346,2.9,1,57.7,Yes
CUST_003141,29,Female,30534,2.8,2,10.7,Yes
CUST_003142,21,Female,44709,0.7,1,54.1,No
CUST_003143,38,Female,21401,0.8,3,38.4,Yes
CUST_003144,29,Female,51488,0.8,2,51.3,No
CUST_003145,39,Female,22225,3.3,2,96.7,No
CUST_003146,33,Male,39850,11.5,7,100.0,No
CUST_003147,41,Female,22768,9.0,4,60.0,Yes
CUST_003148,45,Female,70186,1.0,7,100.0,No
CUST_003149,28,Female,29844,0.4,3,18.0,Yes
CUST_003150,36,Female,22251,2.7,1,77.2,No
CUST_003151,28,Female,20000,2.7,2,59.3,Yes
CUST_003152,53,Male,30035,4.9,3,81.6,No
CUST_003153,38,Female,20000,8.2,7,100.0,No
CUST_003154,28,Male,26911,4.2,2,95.6,No
CUST_003155,34,Female,31847,5.0,3,47.4,No
CUST_003156,30,Female,37055,5.1,2,24.3,Yes
CUST_003157,50,Female,34584,6.0,4,11.8,Yes
CUST_003158,23,Male,21321,2.4,1,35.5,Yes
CUST_003159,37,Female,45704,1.3,2,54.5,No
CUST_003160,40,Female,49788,5.3,6,14.3,No
CUST_003161,46,Female,20000,1.7,2,84.2,Yes
CUST_003162,21,Male,48374,2.0,1,46.1,No
CUST_003163,45,Female,46830,2.8,2,55.5,No
CUST_003164,33,Female,20000,4.8,2,59.9,Yes
CUST_003165,23,Female,20000,2.8,1,29.2,Yes
CUST_003166,29,Female,39822,3.2,3,57.7,No
CUST_003167,35,Female,25640,1.6,1,61.2,Yes
CUST_003168,40,Female,20000,1.5,1,83.7,Yes
CUST_003169,35,Male,27058,2.8,1,76.0,No
CUST_003170,41,Female,44245,8.1,8,100.0,No
CUST_003171,37,Male,20000,10.9,5,88.7,Yes
CUST_003172,51,Male,28387,3.3,7,100.0,No
CUST_003173,34,Female,23574,5.4,6,35.4,Yes
CUST_003174,50,Female,55856,10.4,8,100.0,No
CUST_003175,26,Male,31998,2.5,3,26.9,Yes
CUST_003176,29,Male,32845,8.0,5,71.3,No
CUST_003177,29,Male,20000,2.5,1,74.3,Yes
CUST_003178,49,Male,36634,2.3,5,73.4,No
CUST_003179,24,Female,20000,2.6,3,97.0,No
CUST_003180,34,Male,21695,1.5,4,98.9,Yes
CUST_003181,18,Female,25825,0.1,1,81.1,Yes
CUST_003182,34,Female,23906,6.4,2,40.8,Yes
CUST_003183,28,Female,25283,5.3,2,46.9,Yes
CUST_003184,20,Male,38221,0.3,2,37.7,No
CUST_003185,40,Female,20187,3.1,2,100.0,Yes
CUST_003186,43,Male,20000,6.0,1,28.0,Yes
CUST_003187,37,Male,20000,3.3,3,48.7,Yes
CUST_003188,23,Male,20000,2.8,2,72.7,Yes
CUST_003189,42,Male,55107,2.3,2,100.0,No
CUST_003190,38,Female,32994,9.3,4,100.0,No
CUST_003191,29,Male,37242,3.7,5,100.0,No
CUST_003192,47,Male,40241,9.0,1,73.0,No
CUST_003193,29,Male,20000,7.4,6,100.0,Yes
CUST_003194,30,Male,49758,8.6,5,58.8,No
CUST_003195,37,Female,20000,11.7,3,100.0,No
CUST_003196,39,Female,65667,8.8,6,67.8,No
CUST_003197,35,Female,24603,3.1,2,35.2,Yes
CUST_003198,46,Male,62490,2.5,4,36.7,No
CUST_003199,21,Female,20000,1.4,3,18.5,Yes
CUST_003200,59,Male,22900,6.7,3,100.0,No
CUST_003201,60,Female,20000,7.9,5,100.0,No
CUST_003202,40,Male,40799,8.4,5,100.0,No
CUST_003203,38,Male,26999,6.8,2,95.9,No
CUST_003204,30,Female,60373,5.0,6,100.0,No
CUST_003205,25,Male,20000,2.8,3,100.0,Yes
CUST_003206,45,Male,49429,4.7,5,100.0,No
CUST_003207,27,Female,22236,4.6,2,83.7,Yes
CUST_003208,26,Female,20176,1.8,1,65.9,Yes
CUST_003209,59,Female,24586,8.2,1,68.5,Yes
CUST_003210,24,Male,20000,0.3,2,21.0,Yes
CUST_003211,27,Female,25762,2.1,5,98.2,No
CUST_003212,37,Female,26195,10.6,3,97.4,No
CUST_003213,32,Female,20000,7.7,4,100.0,Yes
CUST_003214,45,Female,20000,2.1,2,76.0,Yes
CUST_003215,31,Male,20000,5.3,4,51.5,Yes
CUST_003216,29,Male,38985,5.6,4,25.3,No
CUST_003217,20,Female,22151,1.1,2,88.5,No
CUST_003218,42,Male,20000,10.5,5,41.2,Yes
CUST_003219,53,Male,20000,6.3,2,78.0,No
CUST_003220,40,Female,43161,2.6,7,100.0,No
CUST_003221,45,Female,20000,2.7,3,67.2,Yes
CUST_003222,20,Male,28978,0.3,4,72.6,Yes
CUST_003223,36,Male,31032,5.6,3,41.5,Yes
CUST_003224,28,Male,48880,1.1,1,100.0,No
CUST_003225,51,Female,20000,2.8,2,62.3,No
CUST_003226,67,Male,48265,7.3,6,18.2,No
CUST_003227,24,Female,41691,2.1,4,82.4,No
CUST_003228,35,Male,20000,1.9,1,34.7,Yes
CUST_003229,49,Male,28014,2.3,2,30.2,No
CUST_003230,20,Male,20000,0.7,2,100.0,No
CUST_003231,25,Male,20000,1.0,2,63.3,Yes
CUST_003232,52,Female,30668,7.4,4,14.0,No
CUST_003233,53,Male,20000,9.9,1,41.5,Yes
CUST_003234,22,Female,24531,1.8,1,55.7,No
CUST_003235,39,Male,71186,13.1,8,100.0,No
CUST_003236,32,Female,20285,6.6,3,93.8,No
CUST_003237,27,Male,20375,6.1,4,14.0,Yes
CUST_003238,44,Female,50984,4.7,1,14.3,No
CUST_003239,24,Male,38865,4.7,6,100.0,No
CUST_003240,24,Female,20000,0.4,3,29.2,Yes
CUST_003241,33,Female,32005,2.5,2,84.5,No
CUST_003242,38,Male,20000,2.6,1,41.7,Yes
CUST_003243,50,Male,20000,3.8,4,76.7,No
CUST_003244,27,Female,36478,0.5,2,95.1,No
CUST_003245,27,Female,20000,3.7,2,30.8,Yes
CUST_003246,30,Female,20000,5.9,3,78.5,No
CUST_003247,30,Male,20000,3.1,1,33.7,Yes
CUST_003248,41,Male,20000,2.4,1,69.8,Yes
CUST_003249,36,Male,20000,3.9,1,100.0,Yes
CUST_003250,23,Female,20000,4.0,2,24.1,Yes
CUST_003251,37,Female,29746,6.1,5,100.0,No
CUST_003252,24,Male,23424,5.7,2,94.8,No
CUST_003253,44,Female,20000,7.6,3,73.2,Yes
CUST_003254,20,Female,20000,0.3,2,39.6,Yes
CUST_003255,50,Female,21925,0.9,4,47.3,Yes
CUST_003256,23,Male,20000,3.8,1,79.9,Yes
CUST_003257,39,Male,20000,1.6,1,87.0,Yes
CUST_003258,41,Female,26079,6.5,2,74.3,No
CUST_003259,24,Male,20000,4.8,3,46.7,Yes
CUST_003260,42,Female,46933,5.0,1,8.4,No
CUST_003261,42,Female,20000,8.8,6,100.0,No
CUST_003262,26,Female,20000,0.8,1,58.9,Yes
CUST_003263,48,Female,39750,5.7,2,12.8,No
CUST_003264,33,Female,32040,5.7,2,40.3,Yes
CUST_003265,22,Male,26237,0.8,1,22.7,Yes
CUST_003266,28,Female,20000,6.6,5,30.6,Yes
CUST_003267,31,Female,29792,5.8,1,59.6,Yes
CUST_003268,25,Female,31093,1.0,1,23.8,Yes
CUST_003269,22,Female,25272,1.6,1,5.8,Yes
CUST_003270,29,Female,21456,4.0,1,8.5,Yes
CUST_003271,40,Female,32333,4.3,3,89.5,No
CUST_003272,41,Male,23540,2.4,3,47.3,Yes
CUST_003273,26,Male,25877,1.4,4,35.6,Yes
CUST_003274,24,Male,21491,3.4,3,100.0,Yes
CUST_003275,30,Female,20000,5.5,4,68.5,Yes
CUST_003276,34,Male,20000,0.9,3,32.4,Yes
CUST_003277,22,Female,57345,2.4,5,96.9,No
CUST_003278,31,Female,20000,5.9,1,100.0,No
CUST_003279,32,Female,48821,3.5,2,39.3,No
CUST_003280,35,Female,31620,2.3,3,25.5,No
CUST_003281,32,Male,22854,5.7,3,100.0,Yes
CUST_003282,55,Female,20000,10.4,1,88.3,Yes
CUST_003283,44,Female,25095,6.0,2,28.3,Yes
CUST_003284,63,Female,20171,7.6,3,58.2,Yes
CUST_003285,24,Male,37519,0.9,1,19.2,No
CUST_003286,22,Male,20000,0.5,1,35.4,Yes
CUST_003287,34,Female,20000,8.4,5,45.9,Yes
CUST_003288,25,Male,23666,3.7,4,41.9,Yes
CUST_003289,38,Male,20000,7.2,3,100.0,No
CUST_003290,29,Female,35215,2.2,3,100.0,No
CUST_003291,22,Male,20000,0.7,2,14.6,Yes
CUST_003292,40,Female,20000,3.0,2,96.8,No
CUST_003293,56,Female,29926,10.3,4,100.0,No
CUST_003294,32,Male,33640,9.8,6,100.0,No
CUST_003295,32,Female,46111,3.7,2,94.7,No
CUST_003296,38,Female,31360,4.4,8,100.0,No
CUST_003297,38,Male,42341,4.9,1,96.7,No
CUST_003298,52,Female,34344,8.9,1,100.0,No
CUST_003299,33,Female,20000,6.2,3,70.9,No
CUST_003300,56,Female,20000,7.9,5,98.7,Yes
CUST_003301,44,Female,20000,5.3,1,95.9,No
CUST_003302,24,Female,20000,3.8,2,5.9,Yes
CUST_003303,28,Male,29917,4.4,2,34.3,Yes
CUST_003304,28,Female,20000,4.5,4,80.0,Yes
CUST_003305,61,Male,55106,9.7,4,6.1,No
CUST_003306,29,Female,20713,4.3,1,53.0,Yes
CUST_003307,46,Male,20000,2.4,4,70.7,Yes
CUST_003308,24,Male,20000,3.6,1,88.9,Yes
CUST_003309,36,Female,53572,8.7,7,100.0,No
CUST_003310,30,Male,39777,5.5,2,14.2,No
CUST_003311,53,Male,22143,6.8,2,100.0,No
CUST_003312,23,Female,32595,1.8,1,61.8,No
CUST_003313,24,Female,20000,2.5,3,23.4,Yes
CUST_003314,24,Male,20000,2.5,1,70.0,Yes
CUST_003315,27,Male,20000,5.8,2,100.0,Yes
CUST_003316,30,Female,20000,6.8,3,45.9,Yes
CUST_003317,37,Female,20000,4.1,3,31.4,Yes
CUST_003318,41,Female,25212,4.3,1,47.1,No
CUST_003319,27,Female,47749,3.5,3,46.6,No
CUST_003320,33,Male,70878,6.1,8,100.0,No
CUST_003321,54,Female,20000,7.4,4,99.5,No
CUST_003322,52,Female,33812,2.0,3,60.1,No
CUST_003323,22,Male,22503,1.8,1,93.3,No
CUST_003324,23,Female,26706,1.1,2,66.9,Yes
CUST_003325,25,Female,20000,2.1,3,93.8,Yes
CUST_003326,37,Female,30937,5.5,1,80.7,No
CUST_003327,32,Female,20000,5.8,1,73.8,Yes
CUST_003328,26,Female,114725,1.6,1,28.7,No
CUST_003329,36,Female,26999,7.7,4,63.0,No
CUST_003330,53,Female,39027,2.7,7,82.0,No
CUST_003331,22,Male,20000,2.2,1,51.9,Yes
CUST_003332,33,Male,20000,3.5,1,30.2,Yes
CUST_003333,29,Female,20000,0.5,3,46.3,Yes
CUST_003334,46,Female,52921,6.2,6,100.0,No
CUST_003335,22,Male,20000,0.9,2,60.3,Yes
CUST_003336,30,Female,20041,5.4,6,91.2,No
CUST_003337,47,Male,23975,3.0,4,55.9,Yes
CUST_003338,30,Male,27906,5.2,5,100.0,No
CUST_003339,35,Female,20000,5.6,2,100.0,Yes
CUST_003340,22,Female,31145,2.4,2,100.0,No
CUST_003341,32,Female,41868,7.9,6,96.1,No
CUST_003342,36,Female,20000,2.3,2,27.5,Yes
CUST_003343,41,Male,24006,2.1,4,100.0,Yes
CUST_003344,24,Male,28322,0.2,1,82.6,No
CUST_003345,33,Female,25779,9.6,5,56.4,No
CUST_003346,38,Female,20000,2.9,1,69.0,Yes
CUST_003347,33,Female,32215,1.9,1,61.6,No
CUST_003348,29,Female,46457,5.8,1,24.8,No
CUST_003349,25,Male,44510,2.7,3,40.8,No
CUST_003350,35,Male,30835,1.8,2,39.9,Yes
CUST_003351,38,Female,34889,2.5,5,100.0,No
CUST_003352,43,Female,20488,13.1,4,100.0,Yes
CUST_003353,26,Female,20000,6.1,3,100.0,Yes
CUST_003354,43,Female,24049,9.4,2,79.6,No
CUST_003355,22,Female,62870,1.7,3,74.9,No
CUST_003356,24,Female,20000,3.0,4,100.0,Yes
CUST_003357,43,Female,30928,7.8,4,100.0,No
CUST_003358,32,Male,27137,7.6,2,99.5,Yes
CUST_003359,41,Female,20276,3.8,2,100.0,No
CUST_003360,51,Female,55962,9.7,6,19.4,No
CUST_003361,43,Male,55084,6.8,3,56.2,No
CUST_003362,26,Male,80234,0.4,5,68.8,No
CUST_003363,34,Female,20000,7.0,3,100.0,No
CUST_003364,62,Female,35638,9.4,3,65.8,No
CUST_003365,25,Male,21872,2.2,1,58.6,Yes
CUST_003366,46,Female,20000,2.3,2,29.1,Yes
CUST_003367,34,Female,20000,0.4,1,39.6,Yes
CUST_003368,59,Female,30885,12.3,7,100.0,No
CUST_003369,34,Female,20000,4.4,4,96.6,Yes
CUST_003370,32,Female,20000,6.3,1,100.0,No
CUST_003371,37,Female,25070,11.5,4,81.0,No
CUST_003372,48,Male,20000,7.7,2,75.0,Yes
CUST_003373,33,Male,20000,4.9,1,95.7,Yes
CUST_003374,30,Male,26393,7.9,4,100.0,No
CUST_003375,49,Female,24499,2.7,3,90.2,No
CUST_003376,31,Female,20000,2.8,3,85.0,No
CUST_003377,40,Male,59858,2.0,2,93.3,No
CUST_003378,25,Female,42193,2.1,1,68.1,No
CUST_003379,28,Female,22494,1.9,1,56.6,Yes
